"Steps"	"weightUpdate"	"Level"	"PotentialEnergy"	"1 Weight"	"0.75 Weight"	"0.5 Weight"	"0.3 Weight"	"0.1 Weight"	"0.05 Weight"	"0.01 Weight"	"0.005 Weight"	"0.001 Weight"	"0 Weight"
4172000	0.00390625	0	-12453.6	0	1.31641	2.46875	2.76172	2.60156	1.93359	0.0703125	-0.664062	-2.19922	-4.75781
4173000	0.00390625	0.001	-12450.5	0	1.31641	2.46875	2.76172	2.60156	1.93359	0.0703125	-0.664062	-2.20312	-4.75781
4174000	0.00390625	0.001	-12685.6	0	1.31641	2.46875	2.76172	2.60156	1.93359	0.0703125	-0.664062	-2.20312	-4.75781
4175000	0.00390625	0.001	-12503.2	0	1.31641	2.46875	2.76172	2.60156	1.93359	0.0703125	-0.664062	-2.20703	-4.75781
4176000	0.00390625	0.001	-12473.4	0	1.31641	2.46875	2.76172	2.60156	1.93359	0.0703125	-0.664062	-2.21094	-4.75781
4177000	0.00390625	0.001	-12440.8	0	1.31641	2.46875	2.76172	2.60156	1.93359	0.0703125	-0.664062	-2.21094	-4.75781
4178000	0.00390625	0.001	-12697.6	0	1.31641	2.46875	2.76172	2.60156	1.93359	0.0703125	-0.664062	-2.21484	-4.75781
4179000	0.00390625	0.001	-12460.9	0	1.31641	2.46875	2.76172	2.60156	1.93359	0.0703125	-0.664062	-2.21875	-4.75781
4180000	0.00390625	0.001	-12577	0	1.31641	2.46875	2.76172	2.60156	1.93359	0.0703125	-0.664062	-2.21875	-4.75781
4181000	0.00390625	0.005	-12581.3	0	1.31641	2.46875	2.76172	2.60156	1.93359	0.0703125	-0.667969	-2.21875	-4.75781
4182000	0.00390625	0.01	-12524.2	0	1.31641	2.46875	2.76172	2.60156	1.93359	0.0664062	-0.667969	-2.21875	-4.75781
4183000	0.00390625	0.01	-12314.1	0	1.31641	2.46875	2.76172	2.60156	1.93359	0.0664062	-0.667969	-2.21875	-4.75781
4184000	0.00390625	0.005	-12525.1	0	1.31641	2.46875	2.76172	2.60156	1.93359	0.0664062	-0.671875	-2.21875	-4.75781
4185000	0.00390625	0.005	-12449.6	0	1.31641	2.46875	2.76172	2.60156	1.93359	0.0664062	-0.675781	-2.21875	-4.75781
4186000	0.00390625	0.005	-12387	0	1.31641	2.46875	2.76172	2.60156	1.93359	0.0664062	-0.675781	-2.21875	-4.75781
4187000	0.00390625	0.05	-12723	0	1.31641	2.46875	2.76172	2.60156	1.92969	0.0664062	-0.675781	-2.21875	-4.75781
4188000	0.00390625	0.1	-12449.5	0	1.31641	2.46875	2.76172	2.59766	1.92969	0.0664062	-0.675781	-2.21875	-4.75781
4189000	0.00390625	0.1	-12319.6	0	1.31641	2.46875	2.76172	2.59766	1.92969	0.0664062	-0.675781	-2.21875	-4.75781
4190000	0.00390625	0.5	-12229.2	0	1.31641	2.46484	2.76172	2.59766	1.92969	0.0664062	-0.675781	-2.21875	-4.75781
4191000	0.00390625	0.75	-12458.3	0	1.3125	2.46484	2.76172	2.59766	1.92969	0.0664062	-0.675781	-2.21875	-4.75781
4192000	0.00390625	0.75	-12555.4	0	1.3125	2.46484	2.76172	2.59766	1.92969	0.0664062	-0.675781	-2.21875	-4.75781
4193000	0.00390625	0.75	-12678.5	0	1.30859	2.46484	2.76172	2.59766	1.92969	0.0664062	-0.675781	-2.21875	-4.75781
4194000	0.00390625	0.5	-12610.6	0	1.30859	2.46094	2.76172	2.59766	1.92969	0.0664062	-0.675781	-2.21875	-4.75781
4195000	0.00390625	0.5	-12487.7	0	1.30859	2.46094	2.76172	2.59766	1.92969	0.0664062	-0.675781	-2.21875	-4.75781
4196000	0.00390625	0.75	-12549.6	0	1.30469	2.46094	2.76172	2.59766	1.92969	0.0664062	-0.675781	-2.21875	-4.75781
4197000	0.00390625	0.1	-12533.4	0	1.30469	2.46094	2.76172	2.59375	1.92969	0.0664062	-0.675781	-2.21875	-4.75781
4198000	0.00390625	0.1	-12389.5	0	1.30469	2.46094	2.76172	2.59375	1.92969	0.0664062	-0.675781	-2.21875	-4.75781
4199000	0.00390625	0.05	-12532.1	0	1.30469	2.46094	2.76172	2.59375	1.92578	0.0664062	-0.675781	-2.21875	-4.75781
4200000	0.00390625	0.05	-12575.6	0	1.30469	2.46094	2.76172	2.59375	1.92188	0.0664062	-0.675781	-2.21875	-4.75781
4201000	0.00390625	0.05	-12623.7	0	1.30469	2.46094	2.76172	2.59375	1.92188	0.0664062	-0.675781	-2.21875	-4.75781
4202000	0.00390625	0.3	-12371.7	0	1.30469	2.46094	2.75781	2.59375	1.92188	0.0664062	-0.675781	-2.21875	-4.75781
4203000	0.00390625	0.5	-12398.1	0	1.30469	2.45703	2.75781	2.59375	1.92188	0.0664062	-0.675781	-2.21875	-4.75781
4204000	0.00390625	0.5	-12399.7	0	1.30469	2.45703	2.75781	2.59375	1.92188	0.0664062	-0.675781	-2.21875	-4.75781
4205000	0.00390625	0.05	-12462.9	0	1.30469	2.45703	2.75781	2.59375	1.91797	0.0664062	-0.675781	-2.21875	-4.75781
4206000	0.00390625	1	-12390	0	1.30859	2.46094	2.76172	2.59766	1.92188	0.0703125	-0.671875	-2.21484	-4.75391
4207000	0.00390625	1	-12476.6	0	1.30859	2.46094	2.76172	2.59766	1.92188	0.0703125	-0.671875	-2.21484	-4.75391
4208000	0.00390625	0.75	-12517.9	0	1.30469	2.46094	2.76172	2.59766	1.92188	0.0703125	-0.671875	-2.21484	-4.75391
4209000	0.00390625	0.75	-12383.5	0	1.30078	2.46094	2.76172	2.59766	1.92188	0.0703125	-0.671875	-2.21484	-4.75391
4210000	0.00390625	0.75	-12557.6	0	1.30078	2.46094	2.76172	2.59766	1.92188	0.0703125	-0.671875	-2.21484	-4.75391
4211000	0.00390625	1	-12278.5	0	1.30469	2.46484	2.76562	2.60156	1.92578	0.0742188	-0.667969	-2.21094	-4.75
4212000	0.00390625	0.5	-12153.6	0	1.30469	2.46094	2.76562	2.60156	1.92578	0.0742188	-0.667969	-2.21094	-4.75
4213000	0.00390625	0.5	-12359.6	0	1.30469	2.46094	2.76562	2.60156	1.92578	0.0742188	-0.667969	-2.21094	-4.75
4214000	0.00390625	0.75	-12527.9	0	1.30078	2.46094	2.76562	2.60156	1.92578	0.0742188	-0.667969	-2.21094	-4.75
4215000	0.00390625	1	-12619.7	0	1.30469	2.46484	2.76953	2.60547	1.92969	0.078125	-0.664062	-2.20703	-4.74609
4216000	0.00390625	1	-12450.3	0	1.30469	2.46484	2.76953	2.60547	1.92969	0.078125	-0.664062	-2.20703	-4.74609
4217000	0.00390625	0.5	-12575.2	0	1.30469	2.46094	2.76953	2.60547	1.92969	0.078125	-0.664062	-2.20703	-4.74609
4218000	0.00390625	0.75	-12495	0	1.30078	2.46094	2.76953	2.60547	1.92969	0.078125	-0.664062	-2.20703	-4.74609
4219000	0.00390625	0.75	-12328.4	0	1.30078	2.46094	2.76953	2.60547	1.92969	0.078125	-0.664062	-2.20703	-4.74609
4220000	0.00390625	0.75	-12458	0	1.29688	2.46094	2.76953	2.60547	1.92969	0.078125	-0.664062	-2.20703	-4.74609
4221000	0.00390625	0.5	-12559.8	0	1.29688	2.45703	2.76953	2.60547	1.92969	0.078125	-0.664062	-2.20703	-4.74609
4222000	0.00390625	0.5	-12521.7	0	1.29688	2.45703	2.76953	2.60547	1.92969	0.078125	-0.664062	-2.20703	-4.74609
4223000	0.00390625	0.3	-12478.1	0	1.29688	2.45703	2.76562	2.60547	1.92969	0.078125	-0.664062	-2.20703	-4.74609
4224000	0.00390625	0.3	-12578	0	1.29688	2.45703	2.76172	2.60547	1.92969	0.078125	-0.664062	-2.20703	-4.74609
4225000	0.00390625	0.3	-12641.8	0	1.29688	2.45703	2.76172	2.60547	1.92969	0.078125	-0.664062	-2.20703	-4.74609
4226000	0.00390625	0.05	-12432.9	0	1.29688	2.45703	2.76172	2.60547	1.92578	0.078125	-0.664062	-2.20703	-4.74609
4227000	0.00390625	0.05	-12446.7	0	1.29688	2.45703	2.76172	2.60547	1.92188	0.078125	-0.664062	-2.20703	-4.74609
4228000	0.00390625	0.05	-12381.8	0	1.29688	2.45703	2.76172	2.60547	1.92188	0.078125	-0.664062	-2.20703	-4.74609
4229000	0.00390625	0.1	-12613.7	0	1.29688	2.45703	2.76172	2.60156	1.92188	0.078125	-0.664062	-2.20703	-4.74609
4230000	0.00390625	0.05	-12536	0	1.29688	2.45703	2.76172	2.60156	1.91797	0.078125	-0.664062	-2.20703	-4.74609
4231000	0.00390625	0.05	-12483.2	0	1.29688	2.45703	2.76172	2.60156	1.91797	0.078125	-0.664062	-2.20703	-4.74609
4232000	0.00390625	0.75	-12460.9	0	1.29297	2.45703	2.76172	2.60156	1.91797	0.078125	-0.664062	-2.20703	-4.74609
4233000	0.00390625	0.1	-12417.4	0	1.29297	2.45703	2.76172	2.59766	1.91797	0.078125	-0.664062	-2.20703	-4.74609
4234000	0.00390625	0.1	-12343.4	0	1.29297	2.45703	2.76172	2.59766	1.91797	0.078125	-0.664062	-2.20703	-4.74609
4235000	0.00390625	0.05	-12457.9	0	1.29297	2.45703	2.76172	2.59766	1.91406	0.078125	-0.664062	-2.20703	-4.74609
4236000	0.00390625	0.1	-12215	0	1.29297	2.45703	2.76172	2.59375	1.91406	0.078125	-0.664062	-2.20703	-4.74609
4237000	0.00390625	0.1	-12298.3	0	1.29297	2.45703	2.76172	2.59375	1.91406	0.078125	-0.664062	-2.20703	-4.74609
4238000	0.00390625	0.001	-12316.1	0	1.29297	2.45703	2.76172	2.59375	1.91406	0.078125	-0.664062	-2.21094	-4.74609
4239000	0.00390625	0.01	-12347.5	0	1.29297	2.45703	2.76172	2.59375	1.91406	0.0742188	-0.664062	-2.21094	-4.74609
4240000	0.00390625	0.01	-12373.6	0	1.29297	2.45703	2.76172	2.59375	1.91406	0.0742188	-0.664062	-2.21094	-4.74609
4241000	0.00390625	0.01	-12597.8	0	1.29297	2.45703	2.76172	2.59375	1.91406	0.0703125	-0.664062	-2.21094	-4.74609
4242000	0.00390625	0.005	-12415.7	0	1.29297	2.45703	2.76172	2.59375	1.91406	0.0703125	-0.667969	-2.21094	-4.74609
4243000	0.00390625	0.005	-12472.5	0	1.29297	2.45703	2.76172	2.59375	1.91406	0.0703125	-0.667969	-2.21094	-4.74609
4244000	0.00390625	0.005	-12513.8	0	1.29297	2.45703	2.76172	2.59375	1.91406	0.0703125	-0.671875	-2.21094	-4.74609
4245000	0.00390625	0.001	-12402	0	1.29297	2.45703	2.76172	2.59375	1.91406	0.0703125	-0.671875	-2.21484	-4.74609
4246000	0.00390625	0.001	-12473.5	0	1.29297	2.45703	2.76172	2.59375	1.91406	0.0703125	-0.671875	-2.21484	-4.74609
4247000	0.00390625	0.005	-12523	0	1.29297	2.45703	2.76172	2.59375	1.91406	0.0703125	-0.675781	-2.21484	-4.74609
4248000	0.00390625	0.005	-12516.4	0	1.29297	2.45703	2.76172	2.59375	1.91406	0.0703125	-0.679688	-2.21484	-4.74609
4249000	0.00390625	0.005	-12546.8	0	1.29297	2.45703	2.76172	2.59375	1.91406	0.0703125	-0.679688	-2.21484	-4.74609
4250000	0.00390625	0.01	-12493.6	0	1.29297	2.45703	2.76172	2.59375	1.91406	0.0664062	-0.679688	-2.21484	-4.74609
4251000	0.00390625	0.01	-12406	0	1.29297	2.45703	2.76172	2.59375	1.91406	0.0625	-0.679688	-2.21484	-4.74609
4252000	0.00390625	0.01	-12420.1	0	1.29297	2.45703	2.76172	2.59375	1.91406	0.0625	-0.679688	-2.21484	-4.74609
4253000	0.00390625	0.01	-12420.4	0	1.29297	2.45703	2.76172	2.59375	1.91406	0.0585938	-0.679688	-2.21484	-4.74609
4254000	0.00390625	0.05	-12376.2	0	1.29297	2.45703	2.76172	2.59375	1.91016	0.0585938	-0.679688	-2.21484	-4.74609
4255000	0.00390625	0.05	-12338.3	0	1.29297	2.45703	2.76172	2.59375	1.91016	0.0585938	-0.679688	-2.21484	-4.74609
4256000	0.00390625	0.005	-12546.7	0	1.29297	2.45703	2.76172	2.59375	1.91016	0.0585938	-0.683594	-2.21484	-4.74609
4257000	0.00390625	0.001	-12490.3	0	1.29297	2.45703	2.76172	2.59375	1.91016	0.0585938	-0.683594	-2.21875	-4.74609
4258000	0.00390625	0.001	-12347.2	0	1.29297	2.45703	2.76172	2.59375	1.91016	0.0585938	-0.683594	-2.21875	-4.74609
4259000	0.00390625	0.001	-12519.2	0	1.29297	2.45703	2.76172	2.59375	1.91016	0.0585938	-0.683594	-2.22266	-4.74609
4260000	0.00390625	0.3	-12537.2	0	1.29297	2.45703	2.75781	2.59375	1.91016	0.0585938	-0.683594	-2.22266	-4.74609
4261000	0.00390625	0.3	-12450.8	0	1.29297	2.45703	2.75781	2.59375	1.91016	0.0585938	-0.683594	-2.22266	-4.74609
4262000	0.00390625	0.3	-12482.6	0	1.29297	2.45703	2.75391	2.59375	1.91016	0.0585938	-0.683594	-2.22266	-4.74609
4263000	0.00390625	0.3	-12356.5	0	1.29297	2.45703	2.75	2.59375	1.91016	0.0585938	-0.683594	-2.22266	-4.74609
4264000	0.00390625	0.3	-12533.9	0	1.29297	2.45703	2.75	2.59375	1.91016	0.0585938	-0.683594	-2.22266	-4.74609
4265000	0.00390625	0.3	-12268.9	0	1.29297	2.45703	2.74609	2.59375	1.91016	0.0585938	-0.683594	-2.22266	-4.74609
4266000	0.00390625	0.05	-12507.3	0	1.29297	2.45703	2.74609	2.59375	1.90625	0.0585938	-0.683594	-2.22266	-4.74609
4267000	0.00390625	0.05	-12478.2	0	1.29297	2.45703	2.74609	2.59375	1.90625	0.0585938	-0.683594	-2.22266	-4.74609
4268000	0.00390625	0.01	-12405.5	0	1.29297	2.45703	2.74609	2.59375	1.90625	0.0546875	-0.683594	-2.22266	-4.74609
4269000	0.00390625	0.05	-12169.2	0	1.29297	2.45703	2.74609	2.59375	1.90234	0.0546875	-0.683594	-2.22266	-4.74609
4270000	0.00390625	0.05	-12371.9	0	1.29297	2.45703	2.74609	2.59375	1.90234	0.0546875	-0.683594	-2.22266	-4.74609
4271000	0.00390625	0.05	-12491	0	1.29297	2.45703	2.74609	2.59375	1.89844	0.0546875	-0.683594	-2.22266	-4.74609
4272000	0.00390625	0.5	-12490.6	0	1.29297	2.45312	2.74609	2.59375	1.89844	0.0546875	-0.683594	-2.22266	-4.74609
4273000	0.00390625	0.5	-12427.6	0	1.29297	2.45312	2.74609	2.59375	1.89844	0.0546875	-0.683594	-2.22266	-4.74609
4274000	0.00390625	0.75	-12475.7	0	1.28906	2.45312	2.74609	2.59375	1.89844	0.0546875	-0.683594	-2.22266	-4.74609
4275000	0.00390625	1	-12504.6	0	1.29297	2.45703	2.75	2.59766	1.90234	0.0585938	-0.679688	-2.21875	-4.74219
4276000	0.00390625	1	-12473.2	0	1.29297	2.45703	2.75	2.59766	1.90234	0.0585938	-0.679688	-2.21875	-4.74219
4277000	0.00390625	0.75	-12688.4	0	1.28906	2.45703	2.75	2.59766	1.90234	0.0585938	-0.679688	-2.21875	-4.74219
4278000	0.00390625	0.5	-12362.8	0	1.28906	2.45312	2.75	2.59766	1.90234	0.0585938	-0.679688	-2.21875	-4.74219
4279000	0.00390625	0.5	-12261.1	0	1.28906	2.45312	2.75	2.59766	1.90234	0.0585938	-0.679688	-2.21875	-4.74219
4280000	0.00390625	0.5	-12393.4	0	1.28906	2.44922	2.75	2.59766	1.90234	0.0585938	-0.679688	-2.21875	-4.74219
4281000	0.00390625	1	-12297.3	0	1.29297	2.45312	2.75391	2.60156	1.90625	0.0625	-0.675781	-2.21484	-4.73828
4282000	0.00390625	1	-12476.5	0	1.29297	2.45312	2.75391	2.60156	1.90625	0.0625	-0.675781	-2.21484	-4.73828
4283000	0.00390625	0.75	-12587.8	0	1.28906	2.45312	2.75391	2.60156	1.90625	0.0625	-0.675781	-2.21484	-4.73828
4284000	0.00390625	0.5	-12550.2	0	1.28906	2.44922	2.75391	2.60156	1.90625	0.0625	-0.675781	-2.21484	-4.73828
4285000	0.00390625	0.5	-12575.6	0	1.28906	2.44922	2.75391	2.60156	1.90625	0.0625	-0.675781	-2.21484	-4.73828
4286000	0.00390625	0.5	-12590	0	1.28906	2.44531	2.75391	2.60156	1.90625	0.0625	-0.675781	-2.21484	-4.73828
4287000	0.00390625	0.75	-12544.4	0	1.28516	2.44531	2.75391	2.60156	1.90625	0.0625	-0.675781	-2.21484	-4.73828
4288000	0.00390625	0.75	-12657.9	0	1.28516	2.44531	2.75391	2.60156	1.90625	0.0625	-0.675781	-2.21484	-4.73828
4289000	0.00390625	0.5	-12314.8	0	1.28516	2.44141	2.75391	2.60156	1.90625	0.0625	-0.675781	-2.21484	-4.73828
4290000	0.00390625	0.75	-12473.9	0	1.28125	2.44141	2.75391	2.60156	1.90625	0.0625	-0.675781	-2.21484	-4.73828
4291000	0.00390625	0.75	-12425.5	0	1.28125	2.44141	2.75391	2.60156	1.90625	0.0625	-0.675781	-2.21484	-4.73828
4292000	0.00390625	0.5	-12375.4	0	1.28125	2.4375	2.75391	2.60156	1.90625	0.0625	-0.675781	-2.21484	-4.73828
4293000	0.00390625	0.3	-12569.9	0	1.28125	2.4375	2.75	2.60156	1.90625	0.0625	-0.675781	-2.21484	-4.73828
4294000	0.00390625	0.3	-12432	0	1.28125	2.4375	2.75	2.60156	1.90625	0.0625	-0.675781	-2.21484	-4.73828
4295000	0.00390625	0.3	-12381.5	0	1.28125	2.4375	2.74609	2.60156	1.90625	0.0625	-0.675781	-2.21484	-4.73828
4296000	0.00390625	0.5	-12515.8	0	1.28125	2.43359	2.74609	2.60156	1.90625	0.0625	-0.675781	-2.21484	-4.73828
4297000	0.00390625	0.5	-12381	0	1.28125	2.43359	2.74609	2.60156	1.90625	0.0625	-0.675781	-2.21484	-4.73828
4298000	0.00390625	0.3	-12344.9	0	1.28125	2.43359	2.74219	2.60156	1.90625	0.0625	-0.675781	-2.21484	-4.73828
4299000	0.00390625	0.1	-12321.7	0	1.28125	2.43359	2.74219	2.59766	1.90625	0.0625	-0.675781	-2.21484	-4.73828
4300000	0.00390625	0.1	-12456.3	0	1.28125	2.43359	2.74219	2.59766	1.90625	0.0625	-0.675781	-2.21484	-4.73828
4301000	0.00390625	0.5	-12516.7	0	1.28125	2.42969	2.74219	2.59766	1.90625	0.0625	-0.675781	-2.21484	-4.73828
4302000	0.00390625	0.1	-12445.9	0	1.28125	2.42969	2.74219	2.59375	1.90625	0.0625	-0.675781	-2.21484	-4.73828
4303000	0.00390625	0.1	-12334	0	1.28125	2.42969	2.74219	2.59375	1.90625	0.0625	-0.675781	-2.21484	-4.73828
4304000	0.00390625	0.5	-12594.6	0	1.28125	2.42578	2.74219	2.59375	1.90625	0.0625	-0.675781	-2.21484	-4.73828
4305000	0.00390625	0.75	-12483.8	0	1.27734	2.42578	2.74219	2.59375	1.90625	0.0625	-0.675781	-2.21484	-4.73828
4306000	0.00390625	0.75	-12701.5	0	1.27734	2.42578	2.74219	2.59375	1.90625	0.0625	-0.675781	-2.21484	-4.73828
4307000	0.00390625	0.75	-12669.8	0	1.27344	2.42578	2.74219	2.59375	1.90625	0.0625	-0.675781	-2.21484	-4.73828
4308000	0.00390625	0.75	-12534.7	0	1.26953	2.42578	2.74219	2.59375	1.90625	0.0625	-0.675781	-2.21484	-4.73828
4309000	0.00390625	0.75	-12313	0	1.26953	2.42578	2.74219	2.59375	1.90625	0.0625	-0.675781	-2.21484	-4.73828
4310000	0.00390625	1	-12235.7	0	1.27344	2.42969	2.74609	2.59766	1.91016	0.0664062	-0.671875	-2.21094	-4.73438
4311000	0.00390625	1	-12303.8	0	1.27734	2.43359	2.75	2.60156	1.91406	0.0703125	-0.667969	-2.20703	-4.73047
4312000	0.00390625	1	-12356.5	0	1.27734	2.43359	2.75	2.60156	1.91406	0.0703125	-0.667969	-2.20703	-4.73047
4313000	0.00390625	0.75	-12302.8	0	1.27344	2.43359	2.75	2.60156	1.91406	0.0703125	-0.667969	-2.20703	-4.73047
4314000	0.00390625	1	-12403.2	0	1.27734	2.4375	2.75391	2.60547	1.91797	0.0742188	-0.664062	-2.20312	-4.72656
4315000	0.00390625	1	-12302.7	0	1.27734	2.4375	2.75391	2.60547	1.91797	0.0742188	-0.664062	-2.20312	-4.72656
4316000	0.00390625	1	-12462.4	0	1.28125	2.44141	2.75781	2.60938	1.92188	0.078125	-0.660156	-2.19922	-4.72266
4317000	0.00390625	1	-12396.8	0	1.28516	2.44531	2.76172	2.61328	1.92578	0.0820312	-0.65625	-2.19531	-4.71875
4318000	0.00390625	1	-12472	0	1.28516	2.44531	2.76172	2.61328	1.92578	0.0820312	-0.65625	-2.19531	-4.71875
4319000	0.00390625	0.1	-12517.7	0	1.28516	2.44531	2.76172	2.60938	1.92578	0.0820312	-0.65625	-2.19531	-4.71875
4320000	0.00390625	0.3	-12569.1	0	1.28516	2.44531	2.75781	2.60938	1.92578	0.0820312	-0.65625	-2.19531	-4.71875
4321000	0.00390625	0.3	-12432.2	0	1.28516	2.44531	2.75781	2.60938	1.92578	0.0820312	-0.65625	-2.19531	-4.71875
4322000	0.00390625	0.3	-12520	0	1.28516	2.44531	2.75391	2.60938	1.92578	0.0820312	-0.65625	-2.19531	-4.71875
4323000	0.00390625	0.5	-12366.5	0	1.28516	2.44141	2.75391	2.60938	1.92578	0.0820312	-0.65625	-2.19531	-4.71875
4324000	0.00390625	0.5	-12326.4	0	1.28516	2.44141	2.75391	2.60938	1.92578	0.0820312	-0.65625	-2.19531	-4.71875
4325000	0.00390625	0.5	-12409	0	1.28516	2.4375	2.75391	2.60938	1.92578	0.0820312	-0.65625	-2.19531	-4.71875
4326000	0.00390625	0.5	-12297.9	0	1.28516	2.43359	2.75391	2.60938	1.92578	0.0820312	-0.65625	-2.19531	-4.71875
4327000	0.00390625	0.5	-12334.4	0	1.28516	2.43359	2.75391	2.60938	1.92578	0.0820312	-0.65625	-2.19531	-4.71875
4328000	0.00390625	0.3	-12486.2	0	1.28516	2.43359	2.75	2.60938	1.92578	0.0820312	-0.65625	-2.19531	-4.71875
4329000	0.00390625	0.1	-12447.7	0	1.28516	2.43359	2.75	2.60547	1.92578	0.0820312	-0.65625	-2.19531	-4.71875
4330000	0.00390625	0.1	-12221.3	0	1.28516	2.43359	2.75	2.60547	1.92578	0.0820312	-0.65625	-2.19531	-4.71875
4331000	0.00390625	1	-12407.8	0	1.28906	2.4375	2.75391	2.60938	1.92969	0.0859375	-0.652344	-2.19141	-4.71484
4332000	0.00390625	1	-12390.7	0	1.29297	2.44141	2.75781	2.61328	1.93359	0.0898438	-0.648438	-2.1875	-4.71094
4333000	0.00390625	1	-12370.3	0	1.29297	2.44141	2.75781	2.61328	1.93359	0.0898438	-0.648438	-2.1875	-4.71094
4334000	0.00390625	0.3	-12397.5	0	1.29297	2.44141	2.75391	2.61328	1.93359	0.0898438	-0.648438	-2.1875	-4.71094
4335000	0.00390625	0.3	-12493.3	0	1.29297	2.44141	2.75	2.61328	1.93359	0.0898438	-0.648438	-2.1875	-4.71094
4336000	0.00390625	0.3	-12518.4	0	1.29297	2.44141	2.75	2.61328	1.93359	0.0898438	-0.648438	-2.1875	-4.71094
4337000	0.00390625	0.5	-12640.7	0	1.29297	2.4375	2.75	2.61328	1.93359	0.0898438	-0.648438	-2.1875	-4.71094
4338000	0.00390625	0.5	-12429.1	0	1.29297	2.43359	2.75	2.61328	1.93359	0.0898438	-0.648438	-2.1875	-4.71094
4339000	0.00390625	0.5	-12419.3	0	1.29297	2.43359	2.75	2.61328	1.93359	0.0898438	-0.648438	-2.1875	-4.71094
4340000	0.00390625	0.75	-12449.1	0	1.28906	2.43359	2.75	2.61328	1.93359	0.0898438	-0.648438	-2.1875	-4.71094
4341000	0.00390625	0.5	-12405.4	0	1.28906	2.42969	2.75	2.61328	1.93359	0.0898438	-0.648438	-2.1875	-4.71094
4342000	0.00390625	0.5	-12574.2	0	1.28906	2.42969	2.75	2.61328	1.93359	0.0898438	-0.648438	-2.1875	-4.71094
4343000	0.00390625	0.3	-12430.2	0	1.28906	2.42969	2.74609	2.61328	1.93359	0.0898438	-0.648438	-2.1875	-4.71094
4344000	0.00390625	0.05	-12336.9	0	1.28906	2.42969	2.74609	2.61328	1.92969	0.0898438	-0.648438	-2.1875	-4.71094
4345000	0.00390625	0.05	-12319.4	0	1.28906	2.42969	2.74609	2.61328	1.92969	0.0898438	-0.648438	-2.1875	-4.71094
4346000	0.00390625	0.005	-12470.1	0	1.28906	2.42969	2.74609	2.61328	1.92969	0.0898438	-0.652344	-2.1875	-4.71094
4347000	0.00390625	0.001	-12531	0	1.28906	2.42969	2.74609	2.61328	1.92969	0.0898438	-0.652344	-2.19141	-4.71094
4348000	0.00390625	0.001	-12521.3	0	1.28906	2.42969	2.74609	2.61328	1.92969	0.0898438	-0.652344	-2.19141	-4.71094
4349000	0.00390625	0.01	-12497.5	0	1.28906	2.42969	2.74609	2.61328	1.92969	0.0859375	-0.652344	-2.19141	-4.71094
4350000	0.00390625	0.05	-12402.9	0	1.28906	2.42969	2.74609	2.61328	1.92578	0.0859375	-0.652344	-2.19141	-4.71094
4351000	0.00390625	0.05	-12522.4	0	1.28906	2.42969	2.74609	2.61328	1.92578	0.0859375	-0.652344	-2.19141	-4.71094
4352000	0.00390625	0.01	-12603.5	0	1.28906	2.42969	2.74609	2.61328	1.92578	0.0820312	-0.652344	-2.19141	-4.71094
4353000	0.00390625	0.001	-12391.1	0	1.28906	2.42969	2.74609	2.61328	1.92578	0.0820312	-0.652344	-2.19531	-4.71094
4354000	0.00390625	0.001	-12488.9	0	1.28906	2.42969	2.74609	2.61328	1.92578	0.0820312	-0.652344	-2.19531	-4.71094
4355000	0.00390625	0.001	-12447.6	0	1.28906	2.42969	2.74609	2.61328	1.92578	0.0820312	-0.652344	-2.19922	-4.71094
4356000	0.00390625	0.001	-12461.6	0	1.28906	2.42969	2.74609	2.61328	1.92578	0.0820312	-0.652344	-2.20312	-4.71094
4357000	0.00390625	0.001	-12494.1	0	1.28906	2.42969	2.74609	2.61328	1.92578	0.0820312	-0.652344	-2.20312	-4.71094
4358000	0.00390625	0.001	-12455.9	0	1.28906	2.42969	2.74609	2.61328	1.92578	0.0820312	-0.652344	-2.20703	-4.71094
4359000	0.00390625	0.001	-12173.8	0	1.28906	2.42969	2.74609	2.61328	1.92578	0.0820312	-0.652344	-2.21094	-4.71094
4360000	0.00390625	0.001	-12312.9	0	1.28906	2.42969	2.74609	2.61328	1.92578	0.0820312	-0.652344	-2.21094	-4.71094
4361000	0.00390625	0.001	-12482.2	0	1.28906	2.42969	2.74609	2.61328	1.92578	0.0820312	-0.652344	-2.21484	-4.71094
4362000	0.00390625	0.001	-12602.7	0	1.28906	2.42969	2.74609	2.61328	1.92578	0.0820312	-0.652344	-2.21875	-4.71094
4363000	0.00390625	0.001	-12437.9	0	1.28906	2.42969	2.74609	2.61328	1.92578	0.0820312	-0.652344	-2.21875	-4.71094
4364000	0.00390625	0.001	-12278.9	0	1.28906	2.42969	2.74609	2.61328	1.92578	0.0820312	-0.652344	-2.22266	-4.71094
4365000	0.00390625	0	-12256.4	0	1.28906	2.42969	2.74609	2.61328	1.92578	0.0820312	-0.652344	-2.22266	-4.71484
4366000	0.00390625	0	-12446.1	0	1.28906	2.42969	2.74609	2.61328	1.92578	0.0820312	-0.652344	-2.22266	-4.71484
4367000	0.00390625	0.001	-12444.1	0	1.28906	2.42969	2.74609	2.61328	1.92578	0.0820312	-0.652344	-2.22656	-4.71484
4368000	0.00390625	0.001	-12434.6	0	1.28906	2.42969	2.74609	2.61328	1.92578	0.0820312	-0.652344	-2.23047	-4.71484
